month,year,FG3_per_game,FG3A_per_game,FG3_PCT,AST_per_game,PTS_per_game,possessions_per_game_smooth,three_point_introduction,shortened_three_point_line,reverted_three_point_line,defensive_three_second_rule,curry_era,off_season
1981-04-01,1981,0.46511627906976744,2.1627906976744184,0.21505376344086022,23.5,101.77906976744185,102.26574539588654,1,0,0,0,0,0
1981-05-01,1981,0.4375,1.875,0.23333333333333334,20.875,92.375,102.29816401468788,1,0,0,0,0,0
1981-06-01,1981,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1981-07-01,1981,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1981-08-01,1981,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1981-09-01,1981,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1981-10-01,1981,0.4473684210526316,1.605263157894737,0.2786885245901639,23.55263157894737,107.65789473684211,102.30926645472744,1,0,0,0,0,0
1981-11-01,1981,0.5167785234899329,1.912751677852349,0.27017543859649124,24.043624161073826,105.73154362416108,105.30922605068702,1,0,0,0,0,0
1981-12-01,1981,0.5636363636363636,1.8757575757575757,0.30048465266558966,24.51818181818182,107.19090909090909,105.11706680642253,1,0,0,0,0,0
1982-01-01,1982,0.6442307692307693,2.2948717948717947,0.2807262569832403,25.291666666666668,109.62820512820512,105.48355254467755,1,0,0,0,0,0
1982-02-01,1982,0.59375,2.146875,0.2765647743813683,25.728125,109.59375,105.57633696345091,1,0,0,0,0,0
1982-03-01,1982,0.6906077348066298,2.24585635359116,0.3075030750307503,25.08011049723757,109.48618784530387,105.77472815927574,1,0,0,0,0,0
1982-04-01,1982,0.5663716814159292,2.0353982300884956,0.2782608695652174,26.56637168141593,110.15929203539822,106.49304156507283,1,0,0,0,0,0
1982-05-01,1982,0.6521739130434783,2.5434782608695654,0.2564102564102564,25.891304347826086,106.08695652173913,107.15696421700653,1,0,0,0,0,0
1982-06-01,1982,0.25,1.25,0.2,30.625,113.0,108.10106719367589,1,0,0,0,0,0
1982-07-01,1982,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1982-08-01,1982,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1982-09-01,1982,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1982-10-01,1982,0.5227272727272727,1.6363636363636365,0.3194444444444444,25.181818181818183,109.93181818181819,108.18254545454545,1,0,0,0,0,0
1982-11-01,1982,0.396875,1.703125,0.2330275229357798,26.296875,109.096875,108.30668686868688,1,0,0,0,0,0
1982-12-01,1982,0.5,2.0,0.25,25.545454545454547,107.23333333333333,107.27636622034295,1,0,0,0,0,0
1983-01-01,1983,0.5755813953488372,2.261627906976744,0.2544987146529563,26.13953488372093,108.17151162790698,107.0494614584382,1,0,0,0,0,0
1983-02-01,1983,0.5964285714285714,2.3,0.2593167701863354,26.514285714285716,109.65357142857142,106.5244211678923,1,0,0,0,0,0
1983-03-01,1983,0.6207865168539326,2.407303370786517,0.25787631271878647,25.401685393258425,108.94662921348315,106.50013346860898,1,0,0,0,0,0
1983-04-01,1983,0.5188679245283019,2.297169811320755,0.22587268993839835,25.71698113207547,107.69811320754717,105.60631095778648,1,0,0,0,0,0
1983-05-01,1983,0.8409090909090909,2.8636363636363638,0.29365079365079366,27.386363636363637,107.4090909090909,105.87149554847667,1,0,0,0,0,0
1983-06-01,1983,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1983-07-01,1983,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1983-08-01,1983,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1983-09-01,1983,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1983-10-01,1983,0.5238095238095238,1.9047619047619047,0.275,25.38095238095238,111.30952380952381,105.51806731729808,1,0,0,0,0,0
1983-11-01,1983,0.5739644970414202,2.224852071005917,0.2579787234042554,26.162721893491124,110.32840236686391,105.4186279233587,1,0,0,0,0,0
1983-12-01,1983,0.521875,2.090625,0.24962630792227203,25.903125,110.00625,105.07336181691612,1,0,0,0,0,0
1984-01-01,1984,0.5424836601307189,2.241830065359477,0.24198250728862972,27.0,111.0,104.9239242321206,1,0,0,0,0,0
1984-02-01,1984,0.6040462427745664,2.479768786127168,0.24358974358974356,26.447976878612717,108.76878612716763,104.7716220343184,1,0,0,0,0,0
1984-03-01,1984,0.6620879120879121,2.6373626373626373,0.25104166666666666,25.89010989010989,109.90934065934066,104.54809262255371,1,0,0,0,0,0
1984-04-01,1984,0.711764705882353,2.7176470588235295,0.2619047619047619,25.6,111.13529411764706,103.50253648312473,1,0,0,0,0,0
1984-05-01,1984,1.0151515151515151,3.4696969696969697,0.2925764192139738,24.12121212121212,108.33333333333333,104.83433868092692,1,0,0,0,0,0
1984-06-01,1984,1.3,3.3,0.393939393939394,27.0,115.9,105.76884848484849,1,0,0,0,0,0
1984-07-01,1984,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1984-08-01,1984,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1984-09-01,1984,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1984-10-01,1984,0.734375,2.6875,0.27325581395348836,24.734375,109.78125,107.48631707317072,1,0,0,0,0,0
1984-11-01,1984,0.7195121951219512,2.731707317073171,0.2633928571428571,25.551829268292682,110.4390243902439,106.06833333333334,1,0,0,0,0,0
1984-12-01,1984,0.7469512195121951,2.768292682926829,0.26982378854625555,25.25609756097561,109.01219512195122,104.48714990138068,1,0,0,0,0,0
1985-01-01,1985,0.9201183431952663,3.1301775147928996,0.2939508506616257,25.798816568047336,108.55917159763314,104.23437620720536,1,0,0,0,0,0
1985-02-01,1985,1.0171232876712328,3.4280821917808217,0.2967032967032967,26.48972602739726,111.95205479452055,104.94657488329051,1,0,0,0,0,0
1985-03-01,1985,0.9808743169398907,3.4972677595628414,0.28046875,27.614754098360656,112.9153005464481,106.06281713877257,1,0,0,0,0,0
1985-04-01,1985,1.035294117647059,3.447058823529412,0.3003412969283277,27.576470588235296,113.67647058823529,106.88634042644382,1,0,0,0,0,0
1985-05-01,1985,1.42,4.18,0.3397129186602871,27.66,116.94,106.06312549019607,1,0,0,0,0,0
1985-06-01,1985,1.25,4.375,0.2857142857142857,31.625,112.625,107.69069824561403,1,0,0,0,0,0
1985-07-01,1985,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1985-08-01,1985,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1985-09-01,1985,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1985-10-01,1985,0.7631578947368421,3.1578947368421053,0.24166666666666667,24.855263157894736,112.09210526315789,107.02792743693551,1,0,0,0,0,0
1985-11-01,1985,0.8905325443786982,3.136094674556213,0.2839622641509434,25.61242603550296,109.94970414201184,107.74812913544933,1,0,0,0,0,0
1985-12-01,1985,0.8757961783439491,3.156050955414013,0.27749747729566093,25.703821656050955,109.95541401273886,105.73955469935912,1,0,0,0,0,0
1986-01-01,1986,0.7942857142857143,3.1085714285714285,0.2555147058823529,26.257142857142856,109.80571428571429,104.95944148977277,1,0,0,0,0,0
1986-02-01,1986,0.9726027397260274,3.4794520547945207,0.2795275590551181,26.243150684931507,109.11986301369863,104.54811316183624,1,0,0,0,0,0
1986-03-01,1986,1.1368715083798884,3.6620111731843576,0.3104500381388253,26.48324022346369,111.54748603351955,104.22165095568796,1,0,0,0,0,0
1986-04-01,1986,1.0822784810126582,3.6265822784810124,0.2984293193717278,25.88607594936709,110.36708860759494,103.96813497395281,1,0,0,0,0,0
1986-05-01,1986,1.75,5.035714285714286,0.3475177304964539,26.910714285714285,111.21428571428571,102.25759493670887,1,0,0,0,0,0
1986-06-01,1986,1.25,4.125,0.30303030303030304,26.5,104.625,102.66851851851852,1,0,0,0,0,0
1986-07-01,1986,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1986-08-01,1986,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1986-09-01,1986,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1986-10-01,1986,1.0555555555555556,3.1666666666666665,0.33333333333333337,23.77777777777778,110.05555555555556,103.22174833218311,1,0,0,0,0,0
1986-11-01,1986,1.0962732919254659,3.891304347826087,0.2817238627294493,25.20807453416149,108.04037267080746,104.70561664494032,1,0,0,0,0,0
1986-12-01,1986,1.2808641975308641,4.453703703703703,0.28759528759528763,25.13888888888889,108.65432098765432,104.6280505073742,1,0,0,0,0,0
1987-01-01,1987,1.5885714285714285,5.031428571428571,0.31572969903463943,25.937142857142856,110.54285714285714,104.24900460175557,1,0,0,0,0,0
1987-02-01,1987,1.5482758620689656,5.23448275862069,0.29578392621870886,26.413793103448278,110.0896551724138,104.11300822873471,1,0,0,0,0,0
1987-03-01,1987,1.5310734463276836,4.997175141242938,0.30638778971170155,26.627118644067796,110.96610169491525,103.74445350860104,1,0,0,0,0,0
1987-04-01,1987,1.5526315789473684,4.780701754385965,0.3247706422018348,26.912280701754387,111.69298245614036,102.84625250653797,1,0,0,0,0,0
1987-05-01,1987,1.7435897435897436,5.653846153846154,0.30839002267573695,25.371794871794872,111.17948717948718,101.7650472334683,1,0,0,0,0,0
1987-06-01,1987,2.5,6.916666666666667,0.3614457831325301,27.25,113.08333333333333,102.07250568775748,1,0,0,0,0,0
1987-07-01,1987,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1987-08-01,1987,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1987-09-01,1987,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1987-10-01,1987,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1987-11-01,1987,1.2553956834532374,4.370503597122302,0.2872427983539095,25.176258992805757,107.9820143884892,102.66068944844126,1,0,0,0,0,0
1987-12-01,1987,1.44375,4.640625,0.3111111111111111,26.3125,107.303125,103.5101404288334,1,0,0,0,0,0
1988-01-01,1988,1.661764705882353,5.097058823529411,0.3260242354298904,25.526470588235295,108.02058823529411,102.54383270082228,1,0,0,0,0,0
1988-02-01,1988,1.7,5.077419354838709,0.33481575603557817,26.016129032258064,107.79677419354839,102.12932512506468,1,0,0,0,0,0
1988-03-01,1988,1.6534090909090908,5.3210227272727275,0.3107314468766684,25.630681818181817,108.07386363636364,102.06574827054665,1,0,0,0,0,0
1988-04-01,1988,1.7272727272727273,5.384615384615385,0.3207792207792208,25.895104895104897,109.96853146853147,100.40242976850736,1,0,0,0,0,0
1988-05-01,1988,1.9396551724137931,5.991379310344827,0.32374100719424465,24.646551724137932,104.44827586206897,97.59974037456796,1,0,0,0,0,0
1988-06-01,1988,1.3181818181818181,5.363636363636363,0.2457627118644068,23.545454545454547,100.45454545454545,98.59181805592273,1,0,0,0,0,0
1988-07-01,1988,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1988-08-01,1988,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1988-09-01,1988,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1988-10-01,1988,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1988-11-01,1988,1.5421686746987953,4.891566265060241,0.31527093596059114,25.05722891566265,109.03313253012048,101.23028548887294,1,0,0,0,0,0
1988-12-01,1988,1.8160919540229885,5.896551724137931,0.3079922027290449,24.95977011494253,108.47701149425288,105.03683227541973,1,0,0,0,0,0
1989-01-01,1989,2.2005494505494507,6.678571428571429,0.32949403537638833,25.686813186813186,109.90384615384616,104.43725653656686,1,0,0,0,0,0
1989-02-01,1989,2.3205128205128207,7.144230769230769,0.32480933153880664,26.243589743589745,109.99358974358974,103.78945474094728,1,0,0,0,0,0
1989-03-01,1989,2.490049751243781,7.437810945273632,0.3347826086956522,25.470149253731343,108.66169154228855,103.04872364555865,1,0,0,0,0,0
1989-04-01,1989,2.267123287671233,7.208904109589041,0.31448931116389545,26.136986301369863,109.0513698630137,101.1716483901907,1,0,0,0,0,0
1989-05-01,1989,3.207317073170732,10.158536585365853,0.3157262905162065,24.097560975609756,105.28048780487805,98.15475286780266,1,0,0,0,0,0
1989-06-01,1989,2.4,8.4,0.2857142857142857,23.4,104.2,98.23649646518204,1,0,0,0,0,0
1989-07-01,1989,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1989-08-01,1989,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1989-09-01,1989,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1989-10-01,1989,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1989-11-01,1989,1.8994565217391304,6.070652173913044,0.3128916741271262,23.918478260869566,105.1875,99.22266933638444,1,0,0,0,0,0
1989-12-01,1989,2.0210526315789474,6.355263157894737,0.31801242236024846,24.16578947368421,105.52631578947368,101.5999564650973,1,0,0,0,0,0
1990-01-01,1990,2.0742574257425743,6.467821782178218,0.3207041714504401,25.21039603960396,106.52722772277228,101.12966277370772,1,0,0,0,0,0
1990-02-01,1990,2.197058823529412,6.517647058823529,0.3370938628158845,25.326470588235296,107.63235294117646,101.2345113643787,1,0,0,0,0,0
1990-03-01,1990,2.3838862559241707,6.890995260663507,0.3459422283356259,25.144549763033176,108.3388625592417,101.35802423566584,1,0,0,0,0,0
1990-04-01,1990,2.57,7.406666666666666,0.346984698469847,25.433333333333334,109.07333333333334,100.63753043814681,1,0,0,0,0,0
1990-05-01,1990,2.5,7.8979591836734695,0.31653746770025837,24.316326530612244,105.63265306122449,99.8156843537415,1,0,0,0,0,0
1990-06-01,1990,3.2857142857142856,10.714285714285714,0.3066666666666667,19.928571428571427,100.85714285714286,100.48793698532045,1,0,0,0,0,0
1990-07-01,1990,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1990-08-01,1990,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1990-09-01,1990,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1990-10-01,1990,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1990-11-01,1990,1.9578947368421054,6.131578947368421,0.31931330472103003,25.24736842105263,106.85263157894737,101.46345864661653,1,0,0,0,0,0
1990-12-01,1990,2.213157894736842,6.826315789473684,0.32420971472629145,25.24736842105263,107.46052631578948,102.12077681766607,1,0,0,0,0,0
1991-01-01,1991,2.218905472636816,6.980099502487562,0.3178902352102637,24.776119402985074,106.03482587064677,100.98436290864201,1,0,0,0,0,0
1991-02-01,1991,2.3502994011976046,7.245508982035928,0.3243801652892562,24.5,106.02994011976048,100.10104990651051,1,0,0,0,0,0
1991-03-01,1991,2.5233644859813085,7.904205607476635,0.31924327519952705,24.05140186915888,105.07710280373831,100.05279577486986,1,0,0,0,0,0
1991-04-01,1991,2.4586206896551723,7.858620689655172,0.3128565160157964,24.679310344827588,106.61379310344827,98.83638469459139,1,0,0,0,0,0
1991-05-01,1991,2.6097560975609757,8.231707317073171,0.317037037037037,22.975609756097562,105.09756097560975,95.76243453882815,1,0,0,0,0,0
1991-06-01,1991,1.8,6.7,0.26865671641791045,23.5,96.5,96.02887804878048,1,0,0,0,0,0
1991-07-01,1991,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1991-08-01,1991,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1991-09-01,1991,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1991-10-01,1991,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1991-11-01,1991,2.319512195121951,7.329268292682927,0.3164725457570715,23.921951219512195,104.71219512195123,97.05816489925769,1,0,0,0,0,0
1991-12-01,1991,2.464673913043478,7.364130434782608,0.3346863468634686,24.03804347826087,104.50815217391305,100.31590087285504,1,0,0,0,0,0
1992-01-01,1992,2.202970297029703,7.099009900990099,0.3103207810320781,24.715346534653467,105.95049504950495,99.8475065868783,1,0,0,0,0,0
1992-02-01,1992,2.516949152542373,7.607344632768362,0.33085777942814704,24.827683615819208,106.25988700564972,99.66146391377039,1,0,0,0,0,0
1992-03-01,1992,2.8502415458937196,8.159420289855072,0.3493191237418591,24.483091787439612,105.3913043478261,99.22687945532455,1,0,0,0,0,0
1992-04-01,1992,2.909090909090909,8.5,0.34224598930481287,25.106060606060606,104.9659090909091,97.24571276569156,1,0,0,0,0,0
1992-05-01,1992,2.682926829268293,8.146341463414634,0.32934131736526945,24.146341463414632,101.91463414634147,96.4560187238236,1,0,0,0,0,0
1992-06-01,1992,2.9166666666666665,9.75,0.29914529914529914,23.833333333333332,100.33333333333333,97.56308943089431,1,0,0,0,0,0
1992-07-01,1992,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1992-08-01,1992,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1992-09-01,1992,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1992-10-01,1992,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1992-11-01,1992,2.6635802469135803,8.197530864197532,0.3249246987951807,24.45679012345679,106.01851851851852,99.58158075601374,1,0,0,0,0,0
1992-12-01,1992,2.850515463917526,8.278350515463918,0.3443337484433375,24.948453608247423,104.97164948453609,100.85960670074019,1,0,0,0,0,0
1993-01-01,1993,2.8451776649746194,8.581218274111675,0.331558710440698,24.728426395939085,106.10913705583756,100.25356381574994,1,0,0,0,0,0
1993-02-01,1993,3.0789473684210527,9.096491228070175,0.3384763741562199,24.77777777777778,105.85964912280701,99.48423186356395,1,0,0,0,0,0
1993-03-01,1993,3.1818181818181817,9.409090909090908,0.33816425120772947,24.964114832535884,104.37320574162679,98.84942430964209,1,0,0,0,0,0
1993-04-01,1993,3.4339080459770117,10.149425287356323,0.33833522083805206,24.278735632183906,104.4683908045977,96.80143210691305,1,0,0,0,0,0
1993-05-01,1993,3.3947368421052633,9.87719298245614,0.34369449378330375,23.0,97.95614035087719,96.19766815157014,1,0,0,0,0,0
1993-06-01,1993,4.363636363636363,10.363636363636363,0.42105263157894735,24.681818181818183,106.45454545454545,95.98950435292996,1,0,0,0,0,0
1993-07-01,1993,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1993-08-01,1993,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1993-09-01,1993,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1993-10-01,1993,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1993-11-01,1993,3.1098265895953756,9.361271676300579,0.3322012966965112,23.829479768786126,100.60982658959537,97.23610132896243,1,0,0,0,0,0
1993-12-01,1993,3.160621761658031,9.61658031088083,0.3286637931034483,23.94818652849741,100.29533678756476,97.72813194439512,1,0,0,0,0,0
1994-01-01,1994,3.2938144329896906,9.832474226804123,0.3349934469200524,24.608247422680414,100.92268041237114,97.52111845691923,1,0,0,0,0,0
1994-02-01,1994,3.2052023121387285,9.832369942196532,0.32598471487360375,24.53757225433526,101.16473988439306,97.29065954963585,1,0,0,0,0,0
1994-03-01,1994,3.3902439024390243,10.160975609756097,0.33365338454152665,24.441463414634146,101.96829268292683,97.83286597920944,1,0,0,0,0,0
1994-04-01,1994,3.633136094674556,10.571005917159763,0.3436887769381472,25.014792899408285,104.27218934911242,95.99031982401588,1,0,0,0,0,0
1994-05-01,1994,4.0181818181818185,12.154545454545454,0.33059087509349294,22.0,94.63636363636364,93.51866128743052,1,0,0,0,0,0
1994-06-01,1994,5.25,15.3,0.3431372549019608,21.2,88.15,93.34535799859054,1,0,0,0,0,0
1994-07-01,1994,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1994-08-01,1994,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1994-09-01,1994,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1
1994-10-01,1994,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1994-11-01,1994,5.1773255813953485,14.781976744186046,0.3502458210422812,23.16860465116279,103.0,94.88228935295048,1,1,0,0,0,0
1994-12-01,1994,5.280612244897959,14.76530612244898,0.3576364892881825,23.257653061224488,100.65816326530613,96.44655871321986,1,1,0,0,0,0
1995-01-01,1995,5.702020202020202,15.414141414141413,0.3699213630406291,23.164141414141415,100.01262626262626,95.18869049616558,1,1,0,0,0,0
1995-02-01,1995,5.569767441860465,15.334302325581396,0.36322274881516586,23.537790697674417,101.26453488372093,94.65135245814663,1,1,0,0,0,0
1995-03-01,1995,5.61214953271028,15.89018691588785,0.3531833553889134,23.565420560747665,101.71495327102804,95.23278202260845,1,1,0,0,0,0
1995-04-01,1995,5.567741935483871,15.6,0.35690653432588915,23.503225806451614,102.10967741935484,94.03563163501155,1,1,0,0,0,0
1995-05-01,1995,6.36,17.0,0.37411764705882355,21.89,98.44,94.05371797235023,1,1,0,0,0,0
1995-06-01,1995,9.0,24.142857142857142,0.3727810650887574,25.428571428571427,106.0,93.83728571428571,1,1,0,0,0,0
1995-07-01,1995,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1995-08-01,1995,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1995-09-01,1995,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1995-10-01,1995,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1995-11-01,1995,5.5125,15.4725,0.3562772661173049,22.005,100.6725,95.26028253968254,1,1,0,0,0,0
1995-12-01,1995,5.826190476190476,15.59047619047619,0.37370189370800244,22.685714285714287,100.82857142857142,95.00787384805055,1,1,0,0,0,0
1996-01-01,1996,5.665048543689321,15.837378640776699,0.3577011494252874,22.66747572815534,97.78883495145631,94.59413200407892,1,1,0,0,0,0
1996-02-01,1996,6.199468085106383,16.18882978723404,0.38294726466239526,23.375,100.01329787234043,93.97658833580397,1,1,0,0,0,0
1996-03-01,1996,5.920704845814978,16.570484581497798,0.3573042669147946,22.7136563876652,98.75550660792952,93.80985899247514,1,1,0,0,0,0
1996-04-01,1996,6.313291139240507,16.7373417721519,0.37719795802609185,22.72151898734177,98.96518987341773,92.44716750311345,1,1,0,0,0,0
1996-05-01,1996,6.275,17.45,0.3595988538681949,21.4875,93.9,90.16255244122965,1,1,0,0,0,0
1996-06-01,1996,5.857142857142857,19.5,0.30036630036630035,19.214285714285715,90.64285714285714,90.17718871252204,1,1,0,0,0,0
1996-07-01,1996,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1996-08-01,1996,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1996-09-01,1996,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1996-10-01,1996,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1996-11-01,1996,5.925925925925926,16.72222222222222,0.3543743078626799,21.09722222222222,94.25462962962963,90.82346864779713,1,1,0,0,0,0
1996-12-01,1996,5.847087378640777,16.145631067961165,0.3621467227901383,22.07766990291262,95.75,92.99396698666756,1,1,0,0,0,0
1997-01-01,1997,5.897674418604651,16.44418604651163,0.35864799886861826,21.906976744186046,96.88604651162791,92.67902649829705,1,1,0,0,0,0
1997-02-01,1997,6.129834254143646,17.099447513812155,0.35848142164781904,22.45303867403315,98.15469613259668,92.6660539024715,1,1,0,0,0,0
1997-03-01,1997,6.25,17.142201834862384,0.3645972705378646,22.18348623853211,97.70642201834862,92.7131279258793,1,1,0,0,0,0
1997-04-01,1997,6.3202614379084965,17.424836601307188,0.36271567891972994,22.830065359477125,99.58496732026144,91.89257017791827,1,1,0,0,0,0
1997-05-01,1997,6.785714285714286,20.023809523809526,0.3388822829964328,19.75,93.48809523809524,89.88487394957984,1,1,0,0,0,0
1997-06-01,1997,6.166666666666667,16.416666666666668,0.3756345177664975,19.916666666666668,87.5,90.25349206349206,1,1,0,0,0,0
1997-07-01,1997,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1997-08-01,1997,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1997-09-01,1997,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1
1997-10-01,1997,3.892857142857143,11.928571428571429,0.3263473053892215,21.142857142857142,96.78571428571429,91.65673480449091,1,0,1,0,0,0
1997-11-01,1997,3.8146341463414632,11.504878048780487,0.33156667373330506,21.76341463414634,95.31951219512194,94.03764983717065,1,0,1,0,0,0
1997-12-01,1997,4.340686274509804,12.477941176470589,0.3478687880573561,21.801470588235293,94.55882352941177,93.45460787152594,1,0,1,0,0,0
1998-01-01,1998,4.30365296803653,12.636986301369863,0.3405600722673893,21.67579908675799,94.99543378995433,93.00378332685591,1,0,1,0,0,0
1998-02-01,1998,4.709497206703911,13.438547486033519,0.35044689253793393,21.916201117318437,96.72905027932961,92.5828486284928,1,0,1,0,0,0
1998-03-01,1998,4.54646017699115,12.997787610619469,0.3497872340425532,22.404867256637168,95.21681415929204,92.66460286777935,1,0,1,0,0,0
1998-04-01,1998,4.859154929577465,13.619718309859154,0.3567735263702172,22.919014084507044,97.26408450704226,90.81234340160925,1,0,1,0,0,0
1998-05-01,1998,4.847222222222222,13.819444444444445,0.3507537688442211,20.041666666666668,90.93055555555556,88.89458528951486,1,0,1,0,0,0
1998-06-01,1998,3.25,12.333333333333334,0.2635135135135135,19.833333333333332,84.08333333333333,88.86150537634408,1,0,1,0,0,0
1998-07-01,1998,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1998-08-01,1998,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1998-09-01,1998,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1998-10-01,1998,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1998-11-01,1998,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1998-12-01,1998,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1999-01-01,1999,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1999-02-01,1999,4.252688172043011,12.763440860215054,0.33319292333614153,20.440860215053764,91.08333333333333,90.31130093189962,1,0,1,0,0,0
1999-03-01,1999,4.416,12.912,0.3420074349442379,20.706,91.862,91.64795399312413,1,0,1,0,0,0
1999-04-01,1999,4.573469387755102,13.546938775510204,0.33760168725519735,20.68979591836735,90.85306122448979,91.54483245516388,1,0,1,0,0,0
1999-05-01,1999,4.909090909090909,14.068181818181818,0.34894991922455576,22.21590909090909,96.13636363636364,90.46781467738612,1,0,1,0,0,0
1999-06-01,1999,3.7083333333333335,11.791666666666666,0.31448763250883394,17.291666666666668,84.875,92.81546783625731,1,0,1,0,0,0
1999-07-01,1999,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1999-08-01,1999,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1999-09-01,1999,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1999-10-01,1999,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,1
1999-11-01,1999,4.672248803827751,13.330143540669857,0.350502512562814,21.830143540669855,97.47368421052632,94.04821075843684,1,0,1,0,0,0
1999-12-01,1999,4.60093896713615,13.39906103286385,0.3433777154870357,22.122065727699532,96.92723004694835,96.58719768654142,1,0,1,0,0,0
2000-01-01,2000,4.946078431372549,13.89950980392157,0.3558455298889085,22.580882352941178,98.60539215686275,95.75363614729679,1,0,1,0,0,0
2000-02-01,2000,5.132978723404255,14.14095744680851,0.3629866466052285,22.454787234042552,96.57446808510639,95.26596998389444,1,0,1,0,0,0
2000-03-01,2000,4.676211453744493,13.506607929515418,0.3462165688193085,22.405286343612335,97.34140969162996,94.62106713987397,1,0,1,0,0,0
2000-04-01,2000,5.16554054054054,14.236486486486486,0.36283815851922163,22.81418918918919,98.03378378378379,92.82349706219752,1,0,1,0,0,0
